Filename,FullPath,Label,Malware_Class
7d38eb24cf5644e090e45d5efa923aff0e69a600fb0ab627e8929bb485243926,C:\samples\malware\Trojan.Regin\7d38eb24cf5644e090e45d5efa923aff0e69a600fb0ab627e8929bb485243926,malware,Trojan.Regin
8d7be9ed64811ea7986d788a75cbc4ca166702c6ff68c33873270d7c6597f5db,C:\samples\malware\Trojan.Regin\8d7be9ed64811ea7986d788a75cbc4ca166702c6ff68c33873270d7c6597f5db,malware,Trojan.Regin
9cd5127ef31da0e8a4e36292f2af5a9ec1de3b294da367d7c05786fe2d5de44f,C:\samples\malware\Trojan.Regin\9cd5127ef31da0e8a4e36292f2af5a9ec1de3b294da367d7c05786fe2d5de44f,malware,Trojan.Regin
a0d82c3730bc41e267711480c8009883d1412b68977ab175421eabc34e4ef355,C:\samples\malware\Trojan.Regin\a0d82c3730bc41e267711480c8009883d1412b68977ab175421eabc34e4ef355,malware,Trojan.Regin
a7493fac96345a989b1a03772444075754a2ef11daa22a7600466adc1f69a669,C:\samples\malware\Trojan.Regin\a7493fac96345a989b1a03772444075754a2ef11daa22a7600466adc1f69a669,malware,Trojan.Regin
a7e3ad8ea7edf1ca10b0e5b0d976675c3016e5933219f97e94900dea0d470abe,C:\samples\malware\Trojan.Regin\a7e3ad8ea7edf1ca10b0e5b0d976675c3016e5933219f97e94900dea0d470abe,malware,Trojan.Regin
b12c7d57507286bbbe36d7acf9b34c22c96606ffd904e3c23008399a4a50c047,C:\samples\malware\Trojan.Regin\b12c7d57507286bbbe36d7acf9b34c22c96606ffd904e3c23008399a4a50c047,malware,Trojan.Regin
c0cf8e008fbfa0cb2c61d968057b4a077d62f64d7320769982d28107db370513,C:\samples\malware\Trojan.Regin\c0cf8e008fbfa0cb2c61d968057b4a077d62f64d7320769982d28107db370513,malware,Trojan.Regin
e1ba03a10a40aab909b2ba58dcdfd378b4d264f1f4a554b669797bbb8c8ac902,C:\samples\malware\Trojan.Regin\e1ba03a10a40aab909b2ba58dcdfd378b4d264f1f4a554b669797bbb8c8ac902,malware,Trojan.Regin
f1d903251db466d35533c28e3c032b7212aa43c8d64ddf8c5521b43031e69e1e,C:\samples\malware\Trojan.Regin\f1d903251db466d35533c28e3c032b7212aa43c8d64ddf8c5521b43031e69e1e,malware,Trojan.Regin
Shylock-skype_8FBEB78B06985C3188562E2F1B82D57D,C:\samples\malware\Trojan.Shylock.Skype\Shylock-skype_8FBEB78B06985C3188562E2F1B82D57D,malware,Trojan.Shylock.Skype
Torpig miniloader_011C1CA6030EE091CE7C20CD3AAECFA0,C:\samples\malware\Trojan.Sinowal\Torpig miniloader-samp\Torpig miniloader_011C1CA6030EE091CE7C20CD3AAECFA0,malware,Torpig miniloader-samp
Torpig miniloader_0F82964CF39056402EE2DE9193635B34,C:\samples\malware\Trojan.Sinowal\Torpig miniloader-samp\Torpig miniloader_0F82964CF39056402EE2DE9193635B34,malware,Torpig miniloader-samp
Torpig miniloader_2DACC4556FAD30027A384875C8D9D900,C:\samples\malware\Trojan.Sinowal\Torpig miniloader-samp\Torpig miniloader_2DACC4556FAD30027A384875C8D9D900,malware,Torpig miniloader-samp
Torpig miniloader_4A3543E6771BC78D32AE46820AED1391,C:\samples\malware\Trojan.Sinowal\Torpig miniloader-samp\Torpig miniloader_4A3543E6771BC78D32AE46820AED1391,malware,Torpig miniloader-samp
Torpig miniloader_809910F29AA63913EFA76D00FA8C7C0B,C:\samples\malware\Trojan.Sinowal\Torpig miniloader-samp\Torpig miniloader_809910F29AA63913EFA76D00FA8C7C0B,malware,Torpig miniloader-samp
Torpig miniloader_83419EEA712182C1054615E4EC7B8CBE,C:\samples\malware\Trojan.Sinowal\Torpig miniloader-samp\Torpig miniloader_83419EEA712182C1054615E4EC7B8CBE,malware,Torpig miniloader-samp
Torpig miniloader_87851480DEB151D3A0AA9A425FD74E61,C:\samples\malware\Trojan.Sinowal\Torpig miniloader-samp\Torpig miniloader_87851480DEB151D3A0AA9A425FD74E61,malware,Torpig miniloader-samp
Torpig miniloader_C3366B6006ACC1F8DF875EAA114796F0,C:\samples\malware\Trojan.Sinowal\Torpig miniloader-samp\Torpig miniloader_C3366B6006ACC1F8DF875EAA114796F0,malware,Torpig miniloader-samp
stabuniq_F31B797831B36A4877AA0FD173A7A4A2,C:\samples\malware\Trojan.Stabuniq\stabuniq_F31B797831B36A4877AA0FD173A7A4A2,malware,Trojan.Stabuniq
wirelesskeyview.exe,C:\samples\malware\Trojan.Win32.Bechiro.BCD\wirelesskeyview.exe,malware,Trojan.Win32.Bechiro.BCD
win32.exe,C:\samples\malware\TrojanWin32.Duqu.Stuxnet\win32.exe,malware,TrojanWin32.Duqu.Stuxnet
21.exe,C:\samples\malware\Variant.Kazy\21.exe,malware,Variant.Kazy
0008065861f5b09195e51add72dacd3c4bbce6444711320ad349c7dab5bb97fb,C:\samples\malware\VolatileCedar.Explosion\0008065861f5b09195e51add72dacd3c4bbce6444711320ad349c7dab5bb97fb,malware,VolatileCedar.Explosion
03641e5632673615f23b2a8325d7355c4499a40f47b6ae094606a73c56e24ad0,C:\samples\malware\VolatileCedar.Explosion\03641e5632673615f23b2a8325d7355c4499a40f47b6ae094606a73c56e24ad0,malware,VolatileCedar.Explosion
07529fae9e74be81fd302d022603d9f0796b4b9120b0d6131f75d41b979bbca5,C:\samples\malware\VolatileCedar.Explosion\07529fae9e74be81fd302d022603d9f0796b4b9120b0d6131f75d41b979bbca5,malware,VolatileCedar.Explosion
1952fa94b582e9af9dca596b5e51c585a78b8b1610639e3b878bbfa365e8e908,C:\samples\malware\VolatileCedar.Explosion\1952fa94b582e9af9dca596b5e51c585a78b8b1610639e3b878bbfa365e8e908,malware,VolatileCedar.Explosion
1b76fdbd4cd92c7349bc99291137637614f4fb9598ae29df0a39a422611b86f8,C:\samples\malware\VolatileCedar.Explosion\1b76fdbd4cd92c7349bc99291137637614f4fb9598ae29df0a39a422611b86f8,malware,VolatileCedar.Explosion
30196c83a1f857d36fde160d55bd4e5b5d50fbb082bd846db295cbe0f9d35cfb,C:\samples\malware\VolatileCedar.Explosion\30196c83a1f857d36fde160d55bd4e5b5d50fbb082bd846db295cbe0f9d35cfb,malware,VolatileCedar.Explosion
37f4e9d0153221d9a236f299151c9f6911a6f78fff54c91b94ea64d1f3a8872b,C:\samples\malware\VolatileCedar.Explosion\37f4e9d0153221d9a236f299151c9f6911a6f78fff54c91b94ea64d1f3a8872b,malware,VolatileCedar.Explosion
388f5bc2f088769b361dfe8a45f0d5237c4580b287612422a03babe6994339ff,C:\samples\malware\VolatileCedar.Explosion\388f5bc2f088769b361dfe8a45f0d5237c4580b287612422a03babe6994339ff,malware,VolatileCedar.Explosion
3bedb4bdb17718fda1edd1a8fa4289dc61fdda598474b5648414e4565e88ecd5,C:\samples\malware\VolatileCedar.Explosion\3bedb4bdb17718fda1edd1a8fa4289dc61fdda598474b5648414e4565e88ecd5,malware,VolatileCedar.Explosion
41dd95533d85a0fd099ee79fbb4c8699ae6f9299b74034b8bafa3b0ea4a1fb3a,C:\samples\malware\VolatileCedar.Explosion\41dd95533d85a0fd099ee79fbb4c8699ae6f9299b74034b8bafa3b0ea4a1fb3a,malware,VolatileCedar.Explosion
50414f60d7e24d25f9ebb68f99d67a46e8b12458474ac503b6e0d0562075a985,C:\samples\malware\VolatileCedar.Explosion\50414f60d7e24d25f9ebb68f99d67a46e8b12458474ac503b6e0d0562075a985,malware,VolatileCedar.Explosion
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,C:\samples\malware\VolatileCedar.Explosion\52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,malware,VolatileCedar.Explosion
5663b2d4a4aec55d5d6fb507e3fdcb92ffc978d411de68b084c37f86af6d2e19,C:\samples\malware\VolatileCedar.Explosion\5663b2d4a4aec55d5d6fb507e3fdcb92ffc978d411de68b084c37f86af6d2e19,malware,VolatileCedar.Explosion
5a310669920099cd51f82bc9eb5459e9889b6357a21f7ce95ac961e053c79acb,C:\samples\malware\VolatileCedar.Explosion\5a310669920099cd51f82bc9eb5459e9889b6357a21f7ce95ac961e053c79acb,malware,VolatileCedar.Explosion
5d491ea5705e90c817cf0f5211c9edbcd5291fe8bd4cc69cdb58e8d0e6b6d1fe,C:\samples\malware\VolatileCedar.Explosion\5d491ea5705e90c817cf0f5211c9edbcd5291fe8bd4cc69cdb58e8d0e6b6d1fe,malware,VolatileCedar.Explosion
6674ffe375f8ab54cfa2a276e4a39b414cf327e0b00733c215749e8a94385c63,C:\samples\malware\VolatileCedar.Explosion\6674ffe375f8ab54cfa2a276e4a39b414cf327e0b00733c215749e8a94385c63,malware,VolatileCedar.Explosion
78201fd42dfc65e94774d8a9b87293c19044ad93edf59d3ff6846766ed4c3e2e,C:\samples\malware\VolatileCedar.Explosion\78201fd42dfc65e94774d8a9b87293c19044ad93edf59d3ff6846766ed4c3e2e,malware,VolatileCedar.Explosion
97ab07c8020aead6ce0d9196e03d3917045e65e8c65e52a16ec6ef660dd96968,C:\samples\malware\VolatileCedar.Explosion\97ab07c8020aead6ce0d9196e03d3917045e65e8c65e52a16ec6ef660dd96968,malware,VolatileCedar.Explosion
a98099541168c7f36b107e24e9c80c9125fefb787ae720799b03bb4425aba1a9,C:\samples\malware\VolatileCedar.Explosion\a98099541168c7f36b107e24e9c80c9125fefb787ae720799b03bb4425aba1a9,malware,VolatileCedar.Explosion
b275c8978d18832bd3da9975d0f43cbc90e09a99718f4efaf1be7b43db46cf95,C:\samples\malware\VolatileCedar.Explosion\b275c8978d18832bd3da9975d0f43cbc90e09a99718f4efaf1be7b43db46cf95,malware,VolatileCedar.Explosion
b74bd5660baf67038353136978ed16dbc7d105c60c121cf64c61d8f3d31de32c,C:\samples\malware\VolatileCedar.Explosion\b74bd5660baf67038353136978ed16dbc7d105c60c121cf64c61d8f3d31de32c,malware,VolatileCedar.Explosion
bc12d7052e6cfce8f16625ca8b88803cd4e58356eb32fe62667336d4dee708a3,C:\samples\malware\VolatileCedar.Explosion\bc12d7052e6cfce8f16625ca8b88803cd4e58356eb32fe62667336d4dee708a3,malware,VolatileCedar.Explosion
bd039bb73f297062ab65f695dd6defafd146f6f233c451e5ac967a720b41fc14,C:\samples\malware\VolatileCedar.Explosion\bd039bb73f297062ab65f695dd6defafd146f6f233c451e5ac967a720b41fc14,malware,VolatileCedar.Explosion
bdef2ddcd8d4d66a42c9cbafd5cf7d86c4c0e3ed8c45cc734742c5da2fb573f7,C:\samples\malware\VolatileCedar.Explosion\bdef2ddcd8d4d66a42c9cbafd5cf7d86c4c0e3ed8c45cc734742c5da2fb573f7,malware,VolatileCedar.Explosion
bed0bec3d123e7611dc3d722813eeb197a2b8048396cef4414f29f24af3a29c4,C:\samples\malware\VolatileCedar.Explosion\bed0bec3d123e7611dc3d722813eeb197a2b8048396cef4414f29f24af3a29c4,malware,VolatileCedar.Explosion
bfc63b30624332f4fc2e510f95b69d18dd0241eb0d2fcd33ed2e81b7275ab488,C:\samples\malware\VolatileCedar.Explosion\bfc63b30624332f4fc2e510f95b69d18dd0241eb0d2fcd33ed2e81b7275ab488,malware,VolatileCedar.Explosion
d0f059ba21f06021579835a55220d1e822d1233f95879ea6f7cb9d301408c821,C:\samples\malware\VolatileCedar.Explosion\d0f059ba21f06021579835a55220d1e822d1233f95879ea6f7cb9d301408c821,malware,VolatileCedar.Explosion
d30f306d4d866a07372b94f7657a7a2b0500137fe7ef51678d0ef4249895c2c5,C:\samples\malware\VolatileCedar.Explosion\d30f306d4d866a07372b94f7657a7a2b0500137fe7ef51678d0ef4249895c2c5,malware,VolatileCedar.Explosion
d8fdcdaad652c19f4f4676cd2f89ae834dbc19e2759a206044b18601875f2726,C:\samples\malware\VolatileCedar.Explosion\d8fdcdaad652c19f4f4676cd2f89ae834dbc19e2759a206044b18601875f2726,malware,VolatileCedar.Explosion
dea53e331d3b9f21354147f60902f6e132f06183ed2f4a28e67816f9cb140a90,C:\samples\malware\VolatileCedar.Explosion\dea53e331d3b9f21354147f60902f6e132f06183ed2f4a28e67816f9cb140a90,malware,VolatileCedar.Explosion
e2e6ed82703de21eb4c5885730ba3db42f3ddda8b94beb2ee0c3af61bc435747,C:\samples\malware\VolatileCedar.Explosion\e2e6ed82703de21eb4c5885730ba3db42f3ddda8b94beb2ee0c3af61bc435747,malware,VolatileCedar.Explosion
e5b68ab68b12c3eaff612ada09eb2d4c403f923cdec8a5c8fe253c6773208baf,C:\samples\malware\VolatileCedar.Explosion\e5b68ab68b12c3eaff612ada09eb2d4c403f923cdec8a5c8fe253c6773208baf,malware,VolatileCedar.Explosion
ea335556fecaf983f6f26b9788b286fbf5bd85ff403bb4a1db604496d011be29,C:\samples\malware\VolatileCedar.Explosion\ea335556fecaf983f6f26b9788b286fbf5bd85ff403bb4a1db604496d011be29,malware,VolatileCedar.Explosion
ef47aaf4e964e1e1b7787c480e60a744550de847618510d2bf54bbc5bda57470,C:\samples\malware\VolatileCedar.Explosion\ef47aaf4e964e1e1b7787c480e60a744550de847618510d2bf54bbc5bda57470,malware,VolatileCedar.Explosion
fc085d9be18f3d8d7ca68fbe1d9e29abbe53e7582453f61a9cd65da06961f751,C:\samples\malware\VolatileCedar.Explosion\fc085d9be18f3d8d7ca68fbe1d9e29abbe53e7582453f61a9cd65da06961f751,malware,VolatileCedar.Explosion
Q300972I.EXE,C:\samples\malware\W32.CodeRed.Worm.C\PATCH\NT4\Q300972I.EXE,malware,NT4
Q30097~1.EXE,C:\samples\malware\W32.CodeRed.Worm.C\PATCH\WINK\Q30097~1.EXE,malware,WINK
TESTDE~1.CPL,C:\samples\malware\W32.Duni.A\TESTDE~1.CPL,malware,W32.Duni.A
W32.Elkern.4926.exe,C:\samples\malware\W32.Elkern.B\W32.Elkern.4926.exe,malware,W32.Elkern.B
"Adobe, Acrobat PDF Writer 3.exe","C:\samples\malware\W32.HLLP.Hantaner.A\Adobe, Acrobat PDF Writer 3.exe",malware,W32.HLLP.Hantaner.A
blanca de nieve.scr,C:\samples\malware\W32.Hybris.Worm.B\blanca de nieve.scr,malware,W32.Hybris.Worm.B
FLASH829.EXE,C:\samples\malware\W32.Hybris.Worm.B\FLASH829.EXE,malware,W32.Hybris.Worm.B
midgets.scr,C:\samples\malware\W32.Hybris.Worm.B\midgets.scr,malware,W32.Hybris.Worm.B
F897A65B.exe,C:\samples\malware\W32.Klez.E\F897A65B.exe,malware,W32.Klez.E
FixKlez.com,C:\samples\malware\W32.Klez.E\FixKlez.com,malware,W32.Klez.E
Win32_klez.exe,C:\samples\malware\W32.Klez.E\Win32_klez.exe,malware,W32.Klez.E
FixKlez.com,C:\samples\malware\W32.Klez.H\FixKlez.com,malware,W32.Klez.H
SCHDPL32.exe,C:\samples\malware\W32.Klez.H\SCHDPL32.exe,malware,W32.Klez.H
Win32_klez.exe,C:\samples\malware\W32.Klez.H\Win32_klez.exe,malware,W32.Klez.H
f-mydoom.exe,C:\samples\malware\W32.MyDoom.A\f-mydoom.exe,malware,W32.MyDoom.A
strip-girl-2.0bdcom_patches.exe,C:\samples\malware\W32.MyDoom.A\strip-girl-2.0bdcom_patches.exe,malware,W32.MyDoom.A
FIX_NIMDA.exe,C:\samples\malware\W32.Nimda.A\FIX_NIMDA.exe,malware,W32.Nimda.A
slide.exe,C:\samples\malware\W32.Nimda.A\slide.exe,malware,W32.Nimda.A
sample.exe,C:\samples\malware\W32.Nimda.E\sample.exe,malware,W32.Nimda.E
scanslam.exe,C:\samples\malware\W32.Slammer\scanslam.exe,malware,W32.Slammer
W32_Swen@MM.exe,C:\samples\malware\W32.Swen\W32_Swen@MM.exe,malware,W32.Swen
1b893ca3b782679b1e5d1afecb75be7bcc145b5da21a30f6c18dbddc9c6de4e7,C:\samples\malware\Waski.Upatre\1b893ca3b782679b1e5d1afecb75be7bcc145b5da21a30f6c18dbddc9c6de4e7,malware,Waski.Upatre
23f12c28515e7b9d8b2dd60ef660290ae32434bb50d56a8c8259df4881800971,C:\samples\malware\Waski.Upatre\23f12c28515e7b9d8b2dd60ef660290ae32434bb50d56a8c8259df4881800971,malware,Waski.Upatre
3f2781d44c71a2c0509173118dd97e5196db510a65c9f659dc2366fa315fe5e5,C:\samples\malware\Waski.Upatre\3f2781d44c71a2c0509173118dd97e5196db510a65c9f659dc2366fa315fe5e5,malware,Waski.Upatre
40accff9b9d71053d4d6f95e6efd7eca1bb1ef5af77c319fe5a4b429eb373990,C:\samples\malware\Waski.Upatre\40accff9b9d71053d4d6f95e6efd7eca1bb1ef5af77c319fe5a4b429eb373990,malware,Waski.Upatre
73ebf8c9571f00c9923c87e7442f3d9132627163c5a64e40ad4eb1a1f2266de9,C:\samples\malware\Waski.Upatre\73ebf8c9571f00c9923c87e7442f3d9132627163c5a64e40ad4eb1a1f2266de9,malware,Waski.Upatre
Win32.AgentTesla.exe,C:\samples\malware\Win32.AgentTesla\Win32.AgentTesla.exe,malware,Win32.AgentTesla
3_4.exe,C:\samples\malware\Win32.Alina.3.4.B\3_4.exe,malware,Win32.Alina.3.4.B
4bfe2216ee63657312af1b2507c8f2bf362fdf1d63c88faba397e880c2e39430,C:\samples\malware\Win32.APT28.SekoiaRootkit\4bfe2216ee63657312af1b2507c8f2bf362fdf1d63c88faba397e880c2e39430,malware,Win32.APT28.SekoiaRootkit
Avatar_Rootkit_NETbotnet_32d6644c5ea66e390070d3dc3401e54b_unpacked,C:\samples\malware\Win32.Avatar\Avatar_Rootkit_NETbotnet_32d6644c5ea66e390070d3dc3401e54b_unpacked,malware,Win32.Avatar
ImplantBigBang.bin,C:\samples\malware\Win32.BigBang\ImplantBigBang.bin,malware,Win32.BigBang
TheBigBang.bin,C:\samples\malware\Win32.BigBang\TheBigBang.bin,malware,Win32.BigBang
TheBigBangImplant.bin,C:\samples\malware\Win32.BigBang\TheBigBangImplant.bin,malware,Win32.BigBang
bea95bebec95e0893a845f62e832d7cf.exe.ViR,C:\samples\malware\Win32.Boaxxe.BB\bea95bebec95e0893a845f62e832d7cf.exe.ViR,malware,Win32.Boaxxe.BB
c34e5d36bd3a9a6fca92e900ab015aa50bb20d2cd6c0b6e03d070efe09ee689a,C:\samples\malware\Win32.BUMBLEBEE_0.1\c34e5d36bd3a9a6fca92e900ab015aa50bb20d2cd6c0b6e03d070efe09ee689a,malware,Win32.BUMBLEBEE_0.1
8c213b3707b0b042d769fdf543c6e8bd7c127cea6a9bc989eaf241a1505d1ed9,C:\samples\malware\Win32.Caphaw.Shylock\8c213b3707b0b042d769fdf543c6e8bd7c127cea6a9bc989eaf241a1505d1ed9,malware,Win32.Caphaw.Shylock
f65fa71e8ffe11bb6e7c6c84c3d365f4fe729e1e9c38cb4f073d2b65058465fa,C:\samples\malware\Win32.Caphaw.Shylock\f65fa71e8ffe11bb6e7c6c84c3d365f4fe729e1e9c38cb4f073d2b65058465fa,malware,Win32.Caphaw.Shylock
AAA._xe,C:\samples\malware\Win32.Carberp\AAA._xe,malware,Win32.Carberp
17,C:\samples\malware\Win32.Cridex\17,malware,Win32.Cridex
loader_00400000.Embedded01.DLL,C:\samples\malware\Win32.Cutwail\1\loader_00400000.Embedded01.DLL,malware,1
loader_00400000.Embedded01.SYS,C:\samples\malware\Win32.Cutwail\1\loader_00400000.Embedded01.SYS,malware,1
counter.exe,C:\samples\malware\Win32.Cutwail\2\counter.exe,malware,2
psih.safe,C:\samples\malware\Win32.Cutwail\3\psih.safe,malware,3
unpacked_.safe,C:\samples\malware\Win32.Cutwail\3\unpacked_.safe,malware,3
decrypted.ex_,C:\samples\malware\Win32.Cutwail\4\decrypted.ex_,malware,4
hui.ex1,C:\samples\malware\Win32.Cutwail\4\hui.ex1,malware,4
Win32.DarkTequila.exe,C:\samples\malware\Win32.DarkTequila\Win32.DarkTequila.exe,malware,Win32.DarkTequila
29D6161522C7F7F21B35401907C702BDDB05ED47.bin,C:\samples\malware\Win32.Emotet\29D6161522C7F7F21B35401907C702BDDB05ED47.bin,malware,Win32.Emotet
1ee894c0b91f3b2f836288c22ebeab44798f222f17c255f557af2260b8c6a32d,C:\samples\malware\Win32.EternalRocks\1ee894c0b91f3b2f836288c22ebeab44798f222f17c255f557af2260b8c6a32d,malware,Win32.EternalRocks
20240431d6eb6816453651b58b37f53950fcc3f0929813806525c5fd97cdc0e1,C:\samples\malware\Win32.EternalRocks\20240431d6eb6816453651b58b37f53950fcc3f0929813806525c5fd97cdc0e1,malware,Win32.EternalRocks
2094d105ec70aa98866a83b38a22614cff906b2cf0a08970ed59887383ee7b70,C:\samples\malware\Win32.EternalRocks\2094d105ec70aa98866a83b38a22614cff906b2cf0a08970ed59887383ee7b70,malware,Win32.EternalRocks
23eeb35780faf868a7b17b8e8da364d71bae0e46c1ababddddddecbdbd2c2c64,C:\samples\malware\Win32.EternalRocks\23eeb35780faf868a7b17b8e8da364d71bae0e46c1ababddddddecbdbd2c2c64,malware,Win32.EternalRocks
3b4497c7f8c89bf22c984854ac7603573a53b95ed147e80c0f19e549e2b65693,C:\samples\malware\Win32.EternalRocks\3b4497c7f8c89bf22c984854ac7603573a53b95ed147e80c0f19e549e2b65693,malware,Win32.EternalRocks
44472436a5b46d19cb34fa0e74924e4efc80dfa2ed491773a2852b03853221a2,C:\samples\malware\Win32.EternalRocks\44472436a5b46d19cb34fa0e74924e4efc80dfa2ed491773a2852b03853221a2,malware,Win32.EternalRocks
48b1024f599c3184a49c0d66c5600385265b9868d0936134185326e2db0ab441,C:\samples\malware\Win32.EternalRocks\48b1024f599c3184a49c0d66c5600385265b9868d0936134185326e2db0ab441,malware,Win32.EternalRocks
589af04a85dc66ec6b94123142a17cf194decd61f5d79e76183db026010e0d31,C:\samples\malware\Win32.EternalRocks\589af04a85dc66ec6b94123142a17cf194decd61f5d79e76183db026010e0d31,malware,Win32.EternalRocks
64442cceb7d618e70c62d461cfaafdb8e653b8d98ac4765a6b3d8fd1ea3bce15,C:\samples\malware\Win32.EternalRocks\64442cceb7d618e70c62d461cfaafdb8e653b8d98ac4765a6b3d8fd1ea3bce15,malware,Win32.EternalRocks
6bc73659a9f251eef5c4e4e4aa7c05ff95b3df58cde829686ceee8bd845f3442,C:\samples\malware\Win32.EternalRocks\6bc73659a9f251eef5c4e4e4aa7c05ff95b3df58cde829686ceee8bd845f3442,malware,Win32.EternalRocks
7b8674c8f0f7c0963f2c04c35ae880e87d4c8ed836fc651e8c976197468bd98a,C:\samples\malware\Win32.EternalRocks\7b8674c8f0f7c0963f2c04c35ae880e87d4c8ed836fc651e8c976197468bd98a,malware,Win32.EternalRocks
94189147ba9749fd0f184fe94b345b7385348361480360a59f12adf477f61c97,C:\samples\malware\Win32.EternalRocks\94189147ba9749fd0f184fe94b345b7385348361480360a59f12adf477f61c97,malware,Win32.EternalRocks
9bd32162e0a50f8661fd19e3b26ff65868ab5ea636916bd54c244b0148bd9c1b,C:\samples\malware\Win32.EternalRocks\9bd32162e0a50f8661fd19e3b26ff65868ab5ea636916bd54c244b0148bd9c1b,malware,Win32.EternalRocks
a77c61e86bc69fdc909560bb7a0fa1dd61ee6c86afceb9ea17462a97e7114ab0,C:\samples\malware\Win32.EternalRocks\a77c61e86bc69fdc909560bb7a0fa1dd61ee6c86afceb9ea17462a97e7114ab0,malware,Win32.EternalRocks
a7c387b4929f51e38706d8b0f8641e032253b07bc2869a450dfa3df5663d7392,C:\samples\malware\Win32.EternalRocks\a7c387b4929f51e38706d8b0f8641e032253b07bc2869a450dfa3df5663d7392,malware,Win32.EternalRocks
ad8965e531424cb34120bf0c1b4b98d4ab769bed534d9a36583364e9572332fa,C:\samples\malware\Win32.EternalRocks\ad8965e531424cb34120bf0c1b4b98d4ab769bed534d9a36583364e9572332fa,malware,Win32.EternalRocks
aedd0c47daa35f291e670e3feadaed11d9b8fe12c05982f16c909a57bf39ca35,C:\samples\malware\Win32.EternalRocks\aedd0c47daa35f291e670e3feadaed11d9b8fe12c05982f16c909a57bf39ca35,malware,Win32.EternalRocks
b2ca4093b2e0271cb7a3230118843fccc094e0160a0968994ed9f10c8702d867,C:\samples\malware\Win32.EternalRocks\b2ca4093b2e0271cb7a3230118843fccc094e0160a0968994ed9f10c8702d867,malware,Win32.EternalRocks
c4762489488f797b4b33382c8b1b71c94a42c846f1f28e0e118c83fe032848f0,C:\samples\malware\Win32.EternalRocks\c4762489488f797b4b33382c8b1b71c94a42c846f1f28e0e118c83fe032848f0,malware,Win32.EternalRocks
c999bf5da5ea3960408d3cba154f965d3436b497ac9d4959b412bfcd956c8491,C:\samples\malware\Win32.EternalRocks\c999bf5da5ea3960408d3cba154f965d3436b497ac9d4959b412bfcd956c8491,malware,Win32.EternalRocks
cf8533849ee5e82023ad7adbdbd6543cb6db596c53048b1a0c00b3643a72db30,C:\samples\malware\Win32.EternalRocks\cf8533849ee5e82023ad7adbdbd6543cb6db596c53048b1a0c00b3643a72db30,malware,Win32.EternalRocks
d43c10a2c983049d4a32487ab1e8fe7727646052228554e0112f6651f4833d2c,C:\samples\malware\Win32.EternalRocks\d43c10a2c983049d4a32487ab1e8fe7727646052228554e0112f6651f4833d2c,malware,Win32.EternalRocks
d86af736644e20e62807f03c49f4d0ad7de9cbd0723049f34ec79f8c7308fdd5,C:\samples\malware\Win32.EternalRocks\d86af736644e20e62807f03c49f4d0ad7de9cbd0723049f34ec79f8c7308fdd5,malware,Win32.EternalRocks
e049d8f69ddee0c2d360c27b98fa9e61b7202bb0d3884dd3ca63f8aa288422dc,C:\samples\malware\Win32.EternalRocks\e049d8f69ddee0c2d360c27b98fa9e61b7202bb0d3884dd3ca63f8aa288422dc,malware,Win32.EternalRocks
e77306d2e3d656fa04856f658885803243aef204760889ca2c09fbe9ba36581d,C:\samples\malware\Win32.EternalRocks\e77306d2e3d656fa04856f658885803243aef204760889ca2c09fbe9ba36581d,malware,Win32.EternalRocks
f152ed03e4383592ce7dd548c34f73da53fc457ce8f26d165155a331cde643a9,C:\samples\malware\Win32.EternalRocks\f152ed03e4383592ce7dd548c34f73da53fc457ce8f26d165155a331cde643a9,malware,Win32.EternalRocks
fc75410aa8f76154f5ae8fe035b9a13c76f6e132077346101a0d673ed9f3a0dd,C:\samples\malware\Win32.EternalRocks\fc75410aa8f76154f5ae8fe035b9a13c76f6e132077346101a0d673ed9f3a0dd,malware,Win32.EternalRocks
1215584b4fa69130799f6cf5efe467f380dc68b14ed2c76f63ca6b461ad57246,C:\samples\malware\Win32.FamousSparrow\1215584b4fa69130799f6cf5efe467f380dc68b14ed2c76f63ca6b461ad57246,malware,Win32.FamousSparrow
222d68c03d96d230bc3829e86be8821f32960375b70388028a705a4986b8d9c6,C:\samples\malware\Win32.FamousSparrow\222d68c03d96d230bc3829e86be8821f32960375b70388028a705a4986b8d9c6,malware,Win32.FamousSparrow
773635768e738bec776dfd7504164b3596e5eee344757dd1ac9a1ad19b452c86,C:\samples\malware\Win32.FamousSparrow\773635768e738bec776dfd7504164b3596e5eee344757dd1ac9a1ad19b452c86,malware,Win32.FamousSparrow
8dfaa1f579de14bca8bb27c54a57dd87646a835969766ca9ddb81ecd9329f4e4,C:\samples\malware\Win32.FamousSparrow\8dfaa1f579de14bca8bb27c54a57dd87646a835969766ca9ddb81ecd9329f4e4,malware,Win32.FamousSparrow
15540D149889539308135FA12BEDBCBF,C:\samples\malware\Win32.Fareit\15540D149889539308135FA12BEDBCBF,malware,Win32.Fareit
1D34D800AA3320DC17A5786F8EEC16EE,C:\samples\malware\Win32.Fareit\1D34D800AA3320DC17A5786F8EEC16EE,malware,Win32.Fareit
301210D5557D9BA34F401D3EF7A7276F,C:\samples\malware\Win32.Fareit\301210D5557D9BA34F401D3EF7A7276F,malware,Win32.Fareit
