Sample,FullPath,Label,Malware_Class,Num_Sections,Non_Standard_Sections,Size_Mismatch_Count,Avg_Entropy,Packed,Num_Imported_DLLs,Num_Imported_APIs,DLLs,APIs
Potao_OtherDroppers_89A3EA3967745E04199EBF222494452E,C:\samples\malware\PotaoExpress\Potao Express\Potao_OtherDroppers\Potao_OtherDroppers_89A3EA3967745E04199EBF222494452E,malware,Potao_OtherDroppers,5,1,5,5.827,0,4,29,"KERNEL32.dll,MSVCRT.dll,SHELL32.dll,USER32.dll","??2@YAPAXI@Z,CreateDirectoryA,CreateWindowExA,DefWindowProcA,DeleteFileA,DestroyWindow,DispatchMessageA,FindWindowA,GetEnvironmentVariableA,GetMessageA,GetWindowTextA,LoadCursorA,LoadIconA,MessageBoxA,MoveFileA,RegisterClassExA,SHGetFolderPathA,ShowWindow,TranslateMessage,UnregisterClassA,UpdateWindow,_except_handler3,_strdup,calloc,free,memset,sprintf,strcmp,strlen"
Potao_USBSpreaders_057028E46EA797834DA401E4DB7C860A,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_057028E46EA797834DA401E4DB7C860A,malware,Potao_USBSpreaders,7,1,7,5.97,1,5,94,"ADVAPI32.dll,GDI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll","AccessCheckByTypeResultListAndAuditAlarmByHandleA,CloseHandle,CompareStringW,CopyFileA,CreateDCA,CreateFileW,CreateWindowExA,DecodePointer,DefWindowProcA,DeleteCriticalSection,DispatchMessageA,EncodePointer,EnterCriticalSection,EnumDisplayDevicesA,EnumSystemLocalesA,ExitProcess,FatalAppExitA,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetConsoleCP,GetConsoleMode,GetCurrentProcess,GetCurrentProcessId,GetCurrentThread,GetCurrentThreadId,GetDC,GetEnvironmentStringsW,GetFileType,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetMessageA,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemTimeAsFileTime,GetTickCount,GetUserDefaultLCID,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSetInformation,HeapSize,InitializeCriticalSectionAndSpinCount,InterlockedDecrement,InterlockedExchange,InterlockedIncrement,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringW,LeaveCriticalSection,LoadLibraryA,LoadLibraryW,MessageBoxA,MultiByteToWideChar,QueryPerformanceCounter,RegisterClassExA,ReleaseDC,RtlUnwind,SHGetFolderPathA,SetConsoleCtrlHandler,SetEnvironmentVariableA,SetFilePointer,SetHandleCount,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,Sleep,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TranslateMessage,UnhandledExceptionFilter,VirtualAlloc,VirtualFree,VirtualQuery,WideCharToMultiByte,WriteConsoleW,WriteFile"
Potao_USBSpreaders_1234BF4F0F5DEBC800D85C1BD2255671,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_1234BF4F0F5DEBC800D85C1BD2255671,malware,Potao_USBSpreaders,7,1,7,5.963,1,5,94,"ADVAPI32.dll,GDI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll","AccessCheckByTypeResultListAndAuditAlarmByHandleA,CloseHandle,CompareStringW,CopyFileA,CreateDCA,CreateFileW,CreateWindowExA,DecodePointer,DefWindowProcA,DeleteCriticalSection,DispatchMessageA,EncodePointer,EnterCriticalSection,EnumDisplayDevicesA,EnumSystemLocalesA,ExitProcess,FatalAppExitA,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetConsoleCP,GetConsoleMode,GetCurrentProcess,GetCurrentProcessId,GetCurrentThread,GetCurrentThreadId,GetDC,GetEnvironmentStringsW,GetFileType,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetMessageA,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemTimeAsFileTime,GetTickCount,GetUserDefaultLCID,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSetInformation,HeapSize,InitializeCriticalSectionAndSpinCount,InterlockedDecrement,InterlockedExchange,InterlockedIncrement,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringW,LeaveCriticalSection,LoadLibraryA,LoadLibraryW,MessageBoxA,MultiByteToWideChar,QueryPerformanceCounter,RegisterClassExA,ReleaseDC,RtlUnwind,SHGetFolderPathA,SetConsoleCtrlHandler,SetEnvironmentVariableA,SetFilePointer,SetHandleCount,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,Sleep,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TranslateMessage,UnhandledExceptionFilter,VirtualAlloc,VirtualFree,VirtualQuery,WideCharToMultiByte,WriteConsoleW,WriteFile"
Potao_USBSpreaders_2646F7159E1723F089D63E08C8BFAFFB,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_2646F7159E1723F089D63E08C8BFAFFB,malware,Potao_USBSpreaders,5,0,5,6.058,0,4,94,"GDI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll","CloseHandle,CompareStringW,CopyFileA,CreateDCA,CreateFileW,CreateProcessA,CreateWindowExA,DecodePointer,DefWindowProcA,DeleteCriticalSection,DispatchMessageA,EncodePointer,EnterCriticalSection,EnumDisplayDevicesA,EnumSystemLocalesA,ExitProcess,FatalAppExitA,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetConsoleCP,GetConsoleMode,GetCurrentProcess,GetCurrentProcessId,GetCurrentThread,GetCurrentThreadId,GetDC,GetEnvironmentStringsW,GetFileType,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetMessageA,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemTimeAsFileTime,GetTickCount,GetUserDefaultLCID,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSetInformation,HeapSize,InitializeCriticalSectionAndSpinCount,InterlockedDecrement,InterlockedExchange,InterlockedIncrement,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringW,LeaveCriticalSection,LoadLibraryA,LoadLibraryW,MessageBoxA,MultiByteToWideChar,QueryPerformanceCounter,RegisterClassExA,ReleaseDC,ResumeThread,RtlUnwind,SHGetFolderPathA,SetConsoleCtrlHandler,SetEnvironmentVariableA,SetFilePointer,SetHandleCount,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,Sleep,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TranslateMessage,UnhandledExceptionFilter,VirtualAlloc,VirtualFree,WideCharToMultiByte,WriteConsoleW,WriteFile"
Potao_USBSpreaders_2BD0D2B5EE4E93717EA71445B102E38E,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_2BD0D2B5EE4E93717EA71445B102E38E,malware,Potao_USBSpreaders,5,0,4,6.133,1,4,92,"GDI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll","CloseHandle,CompareStringW,CopyFileA,CreateDCA,CreateFileW,CreateWindowExA,DecodePointer,DefWindowProcA,DeleteCriticalSection,DispatchMessageA,EncodePointer,EnterCriticalSection,EnumDisplayDevicesA,EnumSystemLocalesA,ExitProcess,FatalAppExitA,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetConsoleCP,GetConsoleMode,GetCurrentProcess,GetCurrentProcessId,GetCurrentThread,GetCurrentThreadId,GetDC,GetEnvironmentStringsW,GetFileType,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetMessageA,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemTimeAsFileTime,GetTickCount,GetUserDefaultLCID,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSetInformation,HeapSize,InitializeCriticalSectionAndSpinCount,InterlockedDecrement,InterlockedExchange,InterlockedIncrement,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringW,LeaveCriticalSection,LoadLibraryA,LoadLibraryW,MessageBoxA,MultiByteToWideChar,QueryPerformanceCounter,RegisterClassExA,ReleaseDC,RtlUnwind,SHGetFolderPathA,SetConsoleCtrlHandler,SetEnvironmentVariableA,SetFilePointer,SetHandleCount,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,Sleep,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TranslateMessage,UnhandledExceptionFilter,VirtualAlloc,VirtualFree,WideCharToMultiByte,WriteConsoleW,WriteFile"
Potao_USBSpreaders_35724E234F6258E601257FB219DB9079,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_35724E234F6258E601257FB219DB9079,malware,Potao_USBSpreaders,4,0,4,5.901,0,5,36,"GDI32.dll,KERNEL32.dll,MSVCRT.dll,SHELL32.dll,USER32.dll","CloseHandle,CreateDCA,CreateWindowExA,DefWindowProcA,DispatchMessageA,EnumDisplayDevicesA,ExitProcess,GetDC,GetLastError,GetMessageA,GetModuleHandleA,GetProcAddress,GetStartupInfoA,LoadLibraryA,MessageBoxA,RegisterClassExA,ReleaseDC,SHGetFolderPathA,TranslateMessage,VirtualAlloc,VirtualFree,_XcptFilter,__dllonexit,__getmainargs,__p__commode,__p__fmode,__set_app_type,__setusermatherr,_acmdln,_adjust_fdiv,_controlfp,_except_handler3,_exit,_initterm,_onexit,exit"
Potao_USBSpreaders_3813B848162261CC5982DD64C741B450,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_3813B848162261CC5982DD64C741B450,malware,Potao_USBSpreaders,7,1,7,5.94,1,5,94,"ADVAPI32.dll,GDI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll","AccessCheckByTypeResultListAndAuditAlarmByHandleA,CloseHandle,CompareStringW,CopyFileA,CreateDCA,CreateFileW,CreateWindowExA,DecodePointer,DefWindowProcA,DeleteCriticalSection,DispatchMessageA,EncodePointer,EnterCriticalSection,EnumDisplayDevicesA,EnumSystemLocalesA,ExitProcess,FatalAppExitA,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetConsoleCP,GetConsoleMode,GetCurrentProcess,GetCurrentProcessId,GetCurrentThread,GetCurrentThreadId,GetDC,GetEnvironmentStringsW,GetFileType,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetMessageA,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemTimeAsFileTime,GetTickCount,GetUserDefaultLCID,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSetInformation,HeapSize,InitializeCriticalSectionAndSpinCount,InterlockedDecrement,InterlockedExchange,InterlockedIncrement,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringW,LeaveCriticalSection,LoadLibraryA,LoadLibraryW,MessageBoxA,MultiByteToWideChar,QueryPerformanceCounter,RegisterClassExA,ReleaseDC,RtlUnwind,SHGetFolderPathA,SetConsoleCtrlHandler,SetEnvironmentVariableA,SetFilePointer,SetHandleCount,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,Sleep,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TranslateMessage,UnhandledExceptionFilter,VirtualAlloc,VirtualFree,VirtualQuery,WideCharToMultiByte,WriteConsoleW,WriteFile"
Potao_USBSpreaders_39B67CC6DAE5214328022C44F28CED8B,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_39B67CC6DAE5214328022C44F28CED8B,malware,Potao_USBSpreaders,5,0,5,6.058,0,4,94,"GDI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll","CloseHandle,CompareStringW,CopyFileA,CreateDCA,CreateFileW,CreateProcessA,CreateWindowExA,DecodePointer,DefWindowProcA,DeleteCriticalSection,DispatchMessageA,EncodePointer,EnterCriticalSection,EnumDisplayDevicesA,EnumSystemLocalesA,ExitProcess,FatalAppExitA,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetConsoleCP,GetConsoleMode,GetCurrentProcess,GetCurrentProcessId,GetCurrentThread,GetCurrentThreadId,GetDC,GetEnvironmentStringsW,GetFileType,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetMessageA,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemTimeAsFileTime,GetTickCount,GetUserDefaultLCID,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSetInformation,HeapSize,InitializeCriticalSectionAndSpinCount,InterlockedDecrement,InterlockedExchange,InterlockedIncrement,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringW,LeaveCriticalSection,LoadLibraryA,LoadLibraryW,MessageBoxA,MultiByteToWideChar,QueryPerformanceCounter,RegisterClassExA,ReleaseDC,ResumeThread,RtlUnwind,SHGetFolderPathA,SetConsoleCtrlHandler,SetEnvironmentVariableA,SetFilePointer,SetHandleCount,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,Sleep,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TranslateMessage,UnhandledExceptionFilter,VirtualAlloc,VirtualFree,WideCharToMultiByte,WriteConsoleW,WriteFile"
Potao_USBSpreaders_514423670DE210F13092D6CB8916748E,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_514423670DE210F13092D6CB8916748E,malware,Potao_USBSpreaders,5,0,4,6.134,1,4,92,"GDI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll","CloseHandle,CompareStringW,CopyFileA,CreateDCA,CreateFileW,CreateWindowExA,DecodePointer,DefWindowProcA,DeleteCriticalSection,DispatchMessageA,EncodePointer,EnterCriticalSection,EnumDisplayDevicesA,EnumSystemLocalesA,ExitProcess,FatalAppExitA,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetConsoleCP,GetConsoleMode,GetCurrentProcess,GetCurrentProcessId,GetCurrentThread,GetCurrentThreadId,GetDC,GetEnvironmentStringsW,GetFileType,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetMessageA,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemTimeAsFileTime,GetTickCount,GetUserDefaultLCID,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSetInformation,HeapSize,InitializeCriticalSectionAndSpinCount,InterlockedDecrement,InterlockedExchange,InterlockedIncrement,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringW,LeaveCriticalSection,LoadLibraryA,LoadLibraryW,MessageBoxA,MultiByteToWideChar,QueryPerformanceCounter,RegisterClassExA,ReleaseDC,RtlUnwind,SHGetFolderPathA,SetConsoleCtrlHandler,SetEnvironmentVariableA,SetFilePointer,SetHandleCount,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,Sleep,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TranslateMessage,UnhandledExceptionFilter,VirtualAlloc,VirtualFree,WideCharToMultiByte,WriteConsoleW,WriteFile"
Potao_USBSpreaders_542B00F903F945AD3A9291CB0AF73446,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_542B00F903F945AD3A9291CB0AF73446,malware,Potao_USBSpreaders,5,0,5,5.806,1,5,36,"GDI32.dll,KERNEL32.dll,MSVCRT.dll,SHELL32.dll,USER32.dll","CloseHandle,CreateDCA,CreateWindowExA,DefWindowProcA,DispatchMessageA,EnumDisplayDevicesA,ExitProcess,GetDC,GetLastError,GetMessageA,GetModuleHandleA,GetProcAddress,GetStartupInfoA,LoadLibraryA,MessageBoxA,RegisterClassExA,ReleaseDC,SHGetFolderPathA,TranslateMessage,VirtualAlloc,VirtualFree,_XcptFilter,__dllonexit,__getmainargs,__p__commode,__p__fmode,__set_app_type,__setusermatherr,_acmdln,_adjust_fdiv,_controlfp,_except_handler3,_exit,_initterm,_onexit,exit"
Potao_USBSpreaders_609ABB2A86C324BBB9BA1E253595E573,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_609ABB2A86C324BBB9BA1E253595E573,malware,Potao_USBSpreaders,5,0,5,6.058,0,4,95,"GDI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll","CloseHandle,CopyFileA,CreateDCA,CreateFileW,CreateProcessA,CreateWindowExA,DecodePointer,DefWindowProcA,DeleteCriticalSection,DeleteFileA,DispatchMessageA,EncodePointer,EnterCriticalSection,EnumDisplayDevicesA,EnumSystemLocalesA,ExitProcess,FatalAppExitA,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetConsoleCP,GetConsoleMode,GetCurrentProcess,GetCurrentProcessId,GetCurrentThread,GetCurrentThreadId,GetDC,GetEnvironmentStringsW,GetFileType,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetMessageA,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemTimeAsFileTime,GetTempFileNameA,GetTempPathA,GetTickCount,GetUserDefaultLCID,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSetInformation,HeapSize,InitializeCriticalSectionAndSpinCount,InterlockedDecrement,InterlockedExchange,InterlockedIncrement,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringW,LeaveCriticalSection,LoadLibraryA,LoadLibraryW,MessageBoxA,MultiByteToWideChar,QueryPerformanceCounter,RegisterClassExA,ReleaseDC,ResumeThread,RtlUnwind,SHGetFolderPathA,SetConsoleCtrlHandler,SetFilePointer,SetHandleCount,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,Sleep,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TranslateMessage,UnhandledExceptionFilter,VirtualAlloc,VirtualFree,WideCharToMultiByte,WriteConsoleW,WriteFile"
Potao_USBSpreaders_76DDA7CA15323FD658054E0550149B7B,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_76DDA7CA15323FD658054E0550149B7B,malware,Potao_USBSpreaders,4,0,4,5.838,0,5,36,"GDI32.dll,KERNEL32.dll,MSVCRT.dll,SHELL32.dll,USER32.dll","CloseHandle,CreateDCA,CreateWindowExA,DefWindowProcA,DispatchMessageA,EnumDisplayDevicesA,ExitProcess,GetDC,GetLastError,GetMessageA,GetModuleHandleA,GetProcAddress,GetStartupInfoA,LoadLibraryA,MessageBoxA,RegisterClassExA,ReleaseDC,SHGetFolderPathA,TranslateMessage,VirtualAlloc,VirtualFree,_XcptFilter,__dllonexit,__getmainargs,__p__commode,__p__fmode,__set_app_type,__setusermatherr,_acmdln,_adjust_fdiv,_controlfp,_except_handler3,_exit,_initterm,_onexit,exit"
Potao_USBSpreaders_9179F4683ECE450C1AC7A819B32BDB6D,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_9179F4683ECE450C1AC7A819B32BDB6D,malware,Potao_USBSpreaders,5,0,5,6.068,0,4,94,"GDI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll","CloseHandle,CompareStringW,CopyFileA,CreateDCA,CreateFileW,CreateProcessA,CreateWindowExA,DecodePointer,DefWindowProcA,DeleteCriticalSection,DispatchMessageA,EncodePointer,EnterCriticalSection,EnumDisplayDevicesA,EnumSystemLocalesA,ExitProcess,FatalAppExitA,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetConsoleCP,GetConsoleMode,GetCurrentProcess,GetCurrentProcessId,GetCurrentThread,GetCurrentThreadId,GetDC,GetEnvironmentStringsW,GetFileType,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetMessageA,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemTimeAsFileTime,GetTickCount,GetUserDefaultLCID,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSetInformation,HeapSize,InitializeCriticalSectionAndSpinCount,InterlockedDecrement,InterlockedExchange,InterlockedIncrement,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringW,LeaveCriticalSection,LoadLibraryA,LoadLibraryW,MessageBoxA,MultiByteToWideChar,QueryPerformanceCounter,RegisterClassExA,ReleaseDC,ResumeThread,RtlUnwind,SHGetFolderPathA,SetConsoleCtrlHandler,SetEnvironmentVariableA,SetFilePointer,SetHandleCount,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,Sleep,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TranslateMessage,UnhandledExceptionFilter,VirtualAlloc,VirtualFree,WideCharToMultiByte,WriteConsoleW,WriteFile"
Potao_USBSpreaders_A2BB01B764491DD61FA3A7BA5AFC709C,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_A2BB01B764491DD61FA3A7BA5AFC709C,malware,Potao_USBSpreaders,7,1,7,5.875,0,5,94,"ADVAPI32.dll,GDI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll","AccessCheckByTypeResultListAndAuditAlarmByHandleA,CloseHandle,CompareStringW,CopyFileA,CreateDCA,CreateFileW,CreateWindowExA,DecodePointer,DefWindowProcA,DeleteCriticalSection,DispatchMessageA,EncodePointer,EnterCriticalSection,EnumDisplayDevicesA,EnumSystemLocalesA,ExitProcess,FatalAppExitA,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetConsoleCP,GetConsoleMode,GetCurrentProcess,GetCurrentProcessId,GetCurrentThread,GetCurrentThreadId,GetDC,GetEnvironmentStringsW,GetFileType,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetMessageA,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemTimeAsFileTime,GetTickCount,GetUserDefaultLCID,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSetInformation,HeapSize,InitializeCriticalSectionAndSpinCount,InterlockedDecrement,InterlockedExchange,InterlockedIncrement,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringW,LeaveCriticalSection,LoadLibraryA,LoadLibraryW,MessageBoxA,MultiByteToWideChar,QueryPerformanceCounter,RegisterClassExA,ReleaseDC,RtlUnwind,SHGetFolderPathA,SetConsoleCtrlHandler,SetEnvironmentVariableA,SetFilePointer,SetHandleCount,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,Sleep,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TranslateMessage,UnhandledExceptionFilter,VirtualAlloc,VirtualFree,VirtualQuery,WideCharToMultiByte,WriteConsoleW,WriteFile"
Potao_USBSpreaders_A427FF7ABB17AF6CF5FB70C49E9BF4E1,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_A427FF7ABB17AF6CF5FB70C49E9BF4E1,malware,Potao_USBSpreaders,4,0,4,5.84,0,5,36,"GDI32.dll,KERNEL32.dll,MSVCRT.dll,SHELL32.dll,USER32.dll","CloseHandle,CreateDCA,CreateWindowExA,DefWindowProcA,DispatchMessageA,EnumDisplayDevicesA,ExitProcess,GetDC,GetLastError,GetMessageA,GetModuleHandleA,GetProcAddress,GetStartupInfoA,LoadLibraryA,MessageBoxA,RegisterClassExA,ReleaseDC,SHGetFolderPathA,TranslateMessage,VirtualAlloc,VirtualFree,_XcptFilter,__dllonexit,__getmainargs,__p__commode,__p__fmode,__set_app_type,__setusermatherr,_acmdln,_adjust_fdiv,_controlfp,_except_handler3,_exit,_initterm,_onexit,exit"
Potao_USBSpreaders_A59053CC3F66E72540634EB7895824AC,C:\samples\malware\PotaoExpress\Potao Express\Potao_USBSpreaders\Potao_USBSpreaders_A59053CC3F66E72540634EB7895824AC,malware,Potao_USBSpreaders,5,0,5,5.798,0,5,98,"ADVAPI32.dll,GDI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll","CloseHandle,CopyFileA,CreateDCA,CreateFileW,CreateProcessA,CreateWindowExA,DecodePointer,DefWindowProcA,DeleteCriticalSection,DeleteFileA,DispatchMessageA,EncodePointer,EnterCriticalSection,EnumDisplayDevicesA,EnumSystemLocalesA,ExitProcess,FatalAppExitA,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetComputerNameA,GetConsoleCP,GetConsoleMode,GetCurrentProcess,GetCurrentProcessId,GetCurrentThread,GetCurrentThreadId,GetDC,GetEnvironmentStringsW,GetEnvironmentVariableA,GetFileType,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetMessageA,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleA,GetModuleHandleW,GetOEMCP,GetProcAddress,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemTimeAsFileTime,GetTempFileNameA,GetTempPathA,GetTickCount,GetUserDefaultLCID,GetUserNameA,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSetInformation,HeapSize,InitializeCriticalSectionAndSpinCount,InterlockedDecrement,InterlockedExchange,InterlockedIncrement,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringW,LeaveCriticalSection,LoadLibraryA,LoadLibraryW,MessageBoxA,MultiByteToWideChar,QueryPerformanceCounter,RegisterClassExA,ReleaseDC,RtlUnwind,SHGetFolderPathA,SetConsoleCtrlHandler,SetFilePointer,SetHandleCount,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,Sleep,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TranslateMessage,UnhandledExceptionFilter,VirtualAlloc,VirtualFree,WideCharToMultiByte,WriteConsoleW,WriteFile"
